context,ory_Orya
"She became the first woman to have swum across sea channels off five continents in 2005 including the Strait of Gibraltar, the Tyrrhenian Sea, Cook Strait, Toroneos Gulf (Gulf of Kassndra) in Greece, the Catalina Channel off the California coast, and from Three Anchor Bay to Robben Island near Cape Town, South Africa. She created a record for swimming the 30km track in 3 hours & 26 minutes. She is now is planning to establish a swimming academy in Kolkata.","୨୦୦୫ରେ ସେ ପାଞ୍ଚୋଟି ମହାଦେଶ ଦେଇ ଯାଉଥିବା ସାମୁଦ୍ରିକ ଚ୍ୟାନେଲ୍‌‌କୁ ପହଁରିକି ପାରି ହୋଇଥିବା ପ୍ରଥମ ମହିଳା ହୋଇଥିଲେ, ଏଥି ମଧ୍ୟରେ ଥିଲା ଷ୍ଟ୍ରେଟ୍‌ ଅଫ୍‌ ଜିବ୍ରାଲ୍ଟର୍‌, ଟିରେନିଆନ୍‌ ସାଗର, କୁକ୍‌ ଷ୍ଟ୍ରେଟ୍‌, ଗ୍ରୀସ୍‌‌ରେ ଥିବା ଟୋରୋନିଓସ୍‌ ଗଲ୍ଫ୍‌ (ଗଲ୍ଫ୍‌ ଅଫ୍‌ କସାଣ୍ଡ୍ରା), କାଲିଫୋର୍ଣ୍ଣିଆ କୋଷ୍ଟ୍‌‌ରେ ଅବସ୍ଥିତ କାଟାଲିନା ଚ୍ୟାନେଲ୍‌, ଏବଂ ଦକ୍ଷିଣ ଆଫ୍ରିକାର କେପ୍‌ ଟାଉନ୍‌ ନିକଟସ୍ଥ ତିନି ଆଙ୍କର୍‌ ବେରୁ ଠାରୁ ରବେନ୍‌ ଦ୍ୱୀପ ପର୍ଯ୍ୟନ୍ତ।"
"She has won 22 medals in the National Championships, National Games and Federation Cups in India. She holds the national record of having most medals at senior level in National Championships for one state team. She is first woman Basketball player in India to represent the National team in one 2006 Commonwealth Games & two Asian Games 2010, 2014 respectively.",ଗୋଟିଏ ରାଜ୍ୟ ଦଳ ପାଇଁ ଜାତୀୟ ଚାମ୍ପିଅନସିପ୍‌ର ସିନିୟର୍‌ ସ୍ତରରେ ସର୍ବାଧିକ ପଦକ ଅର୍ଜନ କରିବାରେ ତାଙ୍କର ରେକର୍ଡ ରହିଛି।
"She has won 22 medals in the National Championships, National Games and Federation Cups in India. She holds the national record of having most medals at senior level in National Championships for one state team. She is first woman Basketball player in India to represent the National team in one 2006 Commonwealth Games & two Asian Games 2010, 2014 respectively.","ସେ ଭାରତର ପ୍ରଥମ ମହିଳା ବାସ୍କେଟ ବଲ ଖେଳାଳି ଅଟନ୍ତି, ଯିଏ ଗୋଟିଏ ୨୦୦୬ ମସିବା ରାଜ୍ୟଗୋଷ୍ଠୀ ଖେଳରେ ଏବଂ ଦୁଇଟି ଏସୀୟ ଖେଳରେ, ଯଥାକ୍ରମେ ୨୦୧୦ ଓ ୨୦୧୪ରେ, ଜାତୀୟ ଦଳକୁ ପ୍ରତିନିଧିତ୍ଵ କରିଥିଲେ।"
"Singh has won the Asian Tour Order of Merit twice. Meanwhile, Lahiri has two European Tour wins and seven Asian Tour wins. He qualified for the 2015 Presidents Cup.","ଇତି ମଧ୍ୟରେ, ଲାହିରି ଦୁଇଟି ୟୁରୋପିଆନ୍‌ ଟୁର ବିଜୟ ଏବଂ ସାତଟି ଏସିଆନ ଟୁର ବିଜୟ ହାସଲ କରିଛନ୍ତି।"
"Soma Biswas (born 16 May 1978 in Ranaghat[1]) is an athlete who lives in Kolkata, India and who specialises in the heptathlon. She rose to fame when she won the silver medal in 2002 Asian Games in Busan, South Korea. She won another silver medal at the 2006 Asian Games in Doha.",ସେ ପ୍ରସିଦ୍ଧି ଲାଭକଲେ ଯେତେବେଳେ ଦକ୍ଷିଣ କୋରିଆର ବୁଶାନରେ ଅନୁଷ୍ଠିତ ୨୦୦୨ ଏସୀୟ ଖେଳରେ ସେ ରୌପ୍ୟ ପଦକ ଜିତିଲେ।
"Tennis also became popular in France, where the French Championships date to 1891, although until 1925 they were open only to tennis players who were members of French clubs. Thus, Wimbledon, the US Open, the French Open and the Australian Open (dating to 1905) became and have remained the most prestigious events in tennis. Together, these four events are called the Majors or Slams (a term borrowed from bridge rather than baseball).","ଏକାଠି, ଏହି ଚାରିଟି କ୍ରୀଡ଼ା ପ୍ରତିଯୋଗିତାକୁ ମେଜର୍ସ ବା ସ୍ଲାମ୍ସ (ବେସବଲ ନୁହେଁ, ବରଂ ବ୍ରିଜରୁ ଏହି ପଦଟି ଆସିଛି) କୁହାଯାଏ।"
"The Olympic Flag was carried around the arena by eight former Australian Olympic champions: Bill Roycroft, Murray Rose, Liane Tooth, Gillian Rolton, Marjorie Jackson, Lorraine Crapp, Michael Wenden and Nick Green. During the raising of the Olympics Flag, the Olympic Hymn was sung by the Millennium Choir of the Greek Orthodox Archdiocese of Australia in Greek. Following this, Tina Arena sang a purpose-written pop song, The Flame.","ଅଲିମ୍ପିକ୍ ଧ୍ୱଜଟିକୁ ଅଷ୍ଟ୍ରେଲିଆର ଆଠୋଟି ପୂର୍ବତନ ଅଲିମ୍ପିକ୍ ଚାମ୍ପିଅନ୍: ବିଲ୍ ରଏକ୍ରଫ୍ଟ, ମରେ ରୋଜ୍, ଲିଆନ୍ ଟୁଥ୍, ଗିଲିୟାନ୍ ରୋଲଟନ୍, ମାର୍‌ଜରୀ ଜ୍ୟାକ୍‌ସନ୍, ଲୋରେନ୍ କ୍ରାପ୍, ମାଇକେଲ୍ ୱେଣ୍ଡେନ୍ ଏବଂ ନିକ୍ ଗ୍ରୀନ୍‌ଙ୍କ ଦ୍ୱାରା କ୍ରୀଡ଼ାଭୂମି ଚାରିପାଖରେ ବହନ କରାଯାଇଥିଲା ।"
"The Triathlon made its Olympic debut with the women's race. Set in the surroundings of the Sydney Opera House, Brigitte McMahon representing Switzerland swam, cycled and ran to the first gold medal in the sport, beating the favoured home athletes such as Michelie Jones who won silver. McMahon only passed Jones in sight of the finish line.","ସିଡ୍‌ନୀ ଓପେରା ହାଉସ୍‌‌ର ପରିବେଷ୍ଟନୀ ମଧ୍ୟରେ ଅନୁଷ୍ଠିତ, ସ୍ୱିଟଜରଲ୍ୟାଣ୍ଡ୍‌ର ପ୍ରତିନିଧିତ୍ୱ କରୁଥିବା ବ୍ରିଜିଟ୍‌ ମ୍ୟାକ୍‌ମହୋନ୍‌ ପହଁରି, ସାଇକେଲ୍ ଚଲାଇ, ଏବଂ ଦୌଡ଼ି ଏହି ଖେଳର ପ୍ରଥମ ସ୍ଵର୍ଣ୍ଣ ପଦକ ହାସଲ କରିଥିଲେ, ସେଠାକାର ପ୍ରିୟ ମିଶେଲି ଜୋନ୍ସଙ୍କ ଭଳି ଘରୋଇ କ୍ରୀଡ଼ାବିତ୍‌ଙ୍କୁ ହରାଇ, ଯିଏ ରୌପ୍ୟ ପଦକ ପାଇଥିଲେ।"
"The Triathlon made its Olympic debut with the women's race. Set in the surroundings of the Sydney Opera House, Brigitte McMahon representing Switzerland swam, cycled and ran to the first gold medal in the sport, beating the favoured home athletes such as Michelie Jones who won silver. McMahon only passed Jones in sight of the finish line.",ଏହି ଟ୍ରାଏଥଲନ୍‌ ନିଜର ପ୍ରଥମ ଅଲମ୍ପିକ୍‌ ପଦାର୍ପଣ ମହିଳା ଦୌଡ଼ ସହିତ କରିଥିଲା।
"The mascot for the Games was Appu a kid elephant. Known in real life as ""Kuttinarayanan"", this elephant fractured its leg in an accident when he was seven years old he stepped into a septic tank. That wound would not heal and it eventually killed him.","ବାସ୍ତବ ଜୀବନରେ ""କୁଟ୍ଟୀନାରାୟଣନ୍"" ଭାବେ ଜଣାଶୁଣା, ଏହି ହାତୀ ଯେବେ ସାତ ବର୍ଷ ବୟସର ହୋଇଥିଲା, ଏକ ସେପ୍ଟିକ୍‌ ଟାଙ୍କି ଉପରେ ପାଦ ପକେଇବା ଯୋଗୁଁ ତା'ର ଗୋଡ଼ ଭାଙ୍ଗିଯାଇଥିଲା।"
"The modern tennis court owes its design to Major Walter Clopton Wingfield. In 1873, Wingfield patented a court much the same as the current one for his stick tennis (sphairistike). This template was modified in 1875 to the court design that exists today, with markings similar to Wingfield's version, but with the hourglass shape of his court changed to a rectangle.","ଏହି ନମୁନାଟିର ୧୮୭୫ ମସିହାରେ ଆଂଶିକ ପରିବର୍ତ୍ତନ କରାଯାଇ ବର୍ତ୍ତମାନ ଦିନରେ ଥିବା କୋର୍ଟ ପ୍ରାରୂପକୁ ପରିଣତ କରାଯାଇଥିଲା, ଏଥିରେ ଥିବା ସନ୍ତକ ସବୁ ୱିଙ୍ଗଫିଲ୍ଡଙ୍କ ନମୁନା ସହ ସମାନ ରଖାଯାଇଥିଲା, କିନ୍ତୁ ତାଙ୍କ କୋର୍ଟର ବାଲିଘଡ଼ି ଆକାର ଏବେ ଆୟତକ୍ଷେତ୍ର ଆକାରରେ ପରିବର୍ତ୍ତନ କରାଯାଇଥିଲା।"
"United States dominance in sprinting was matched in the longer track races by United Kingdom. Only George Orton, who won Canada's first Olympic title in the shorter of the two steeplechases, ruined a perfect record for the British. Orton won his title less than an hour after placing third in the 400 metre hurdles.",ସ୍ୱଳ୍ପ-ଦୂରତା କ୍ଷିପ୍ର ଦୌଡ଼ରେ ଯୁକ୍ତ ରାଷ୍ଟ୍ରର ପ୍ରାଧାନ୍ୟ ସହିତ ସମତାଳ ରଖିଥିଲା ବ୍ରିଟେନ ଦୀର୍ଘ ଟ୍ରାକ ଦୌଡ଼ରେ।
"With this performance, India advanced to the Fed Cup Asia/Oceania Zone Group I for 2013. Mirza then played at the PTT Pattaya Open where she won her first WTA main draw match since the 2011 French Open coming from a set down to upset Ayumi Morita (ranked 47 spots higher). In second round she beat Anne Keothavong to enter in quarter-final, where she lost to Hsieh Su-wei.","ଦ୍ଵିତୀୟ ପର୍ଯ୍ୟାୟରେ, ସେ ଆନ୍ନୀ କିୟେସାଭନଙ୍କୁ ପରାସ୍ତ କରି କ୍ଵାର୍ଟର ଫାଇନାଲରେ ପ୍ରବେଶ କଲେ, ଯେଉଁଠି ସେ ସେଃ ସୁ-ୱେଙ୍କ ଠାରୁ ହାରିଗଲେ।"
"henri rousseau's 1908 work joueurs de football shows two pairs of rugby players competing. other french artists to have represented the sport in their works include albert gleizes' les joueurs de football (1912), robert delaunay's football. l'quipe de cardiff (1916) and andr lhote's partie de rugby (1917).","ଅନ୍ୟ ଫରାସୀ କଳାକାର ଯେଉଁମାନେ ନିଜ କଳାକୃତିରେ ଏହି ଖେଳକୁ ଦର୍ଶାଇଛନ୍ତି, ସେମାନଙ୍କ ମଧ୍ୟରେ ଅଛନ୍ତି, ଆଲବର୍ଟ୍‌ ଗ୍ଲେଇଜେସ୍‌ 'ଲେ ଜ୍ୟୁୟର୍ସ ଡେ ଫୁଟବଲ୍‌'ରେ (୧୯୧୨), ରବର୍ଟ ଡେଲାଉନେ 'ଫୁଟବଲ୍‌ ଲ'କୁଇପ୍‌ ଡେ କାର୍ଡିଫ୍‌'ରେ (୧୯୧୬), ଏବଂ ଏଣ୍ଡ୍ର ଲ୍ହୋତେ 'ପାର୍ଟୀ ଡେ ରଗ୍‌ବି'ରେ (୧୯୧୭)।"
Almost the entire street is occupied by fast food stalls or street vendors. It has nearly become a tradition that almost every prime minister of India has visited the street to eat paratha at least once. Other Indian cuisines are also available in this area even though the street specialises in north Indian food.:4050,"ଏ ଅଞ୍ଚଳରେ ଅନ୍ୟାନ୍ୟ ଭାରତୀୟ ଖାଦ୍ୟ-ପାନୀୟ ମଧ୍ୟ ଉପଲବ୍ଧ, ଯଦ୍ୟପି ଏହି ପଥପ୍ରାନ୍ତରେ ବିଶେଷ ଭାବେ ଉତ୍ତର ଭାରତୀୟ ଖାଦ୍ୟ ମିଳିଥାଏ।"
"Among Baku's cultural venues are Azerbaijan State Philharmonic Hall, Azerbaijan State Academic Opera and Ballet Theatre. The main movie theatre is Azerbaijan Cinema. Festivals include Baku International Film Festival, Baku International Jazz Festival, Novruz Festival, Gl Bayram (Flower Festival) and the National Theater Festival.","ବାକୁର ସାଂସ୍କୃତିକ ପୀଠସ୍ଥଳୀଗୁଡ଼ିକ ମଧ୍ୟରେ ଥିଲା ଆଜାରବାଇଜାନ ଷ୍ଟେଟ ଫିଲାରମନିକ୍ ହଲ୍, ଆଜାବାଇଜାନ ଷ୍ଟେଟ ଏକାଡେମିକ ଅପେରା,ଏବଂ ବ୍ୟାଲେ ଥିଏଟର।"
"As much of Melanesia is unspoiled and untouched, natural sights are the biggest tourist attractions. From the reefs, lagoons and mountains of New Caledonia to the beaches in Fiji and Norfolk, much of the natural scenery is a unique sight in their own right. Vanuatu and the Solomon Islands are also nowhere near short in natural attractions; however, as both those countries get fewer tourists, the highlights of those areas are often underrated.","ଭନୋଆଟୁ ଏବଂ ସୋଲୋମନ୍‌ ଦ୍ୱୀପରେ ମଧ୍ୟ ପ୍ରାକୃତିକ ଆକର୍ଷଣର କୌଣସି ଅଭାବ ନାହିଁ; ତେବେ, ଯେହେତୁ ସେହି ଦୁଇଟି ଦେଶକୁ ଖୁବ୍ କମ୍ ପର୍ଯ୍ୟଟକ ଆସିଥାନ୍ତି, ସେଠାକାର ବୈଶିଷ୍ଟ୍ୟଗୁଡ଼ିକ ସେତେଟା ପ୍ରାଧାନ୍ୟ ପାଇନଥାଏ।"
"As of September 2016, there are nine crossing points on the boundary between Shenzhen and Hong Kong, among which six are land connections. From west to east these include the Shenzhen Bay Port, Futian Port, Huanggang Port, Man Kam To Port, Luohu Port and Shatoujiao Port. On either sides of each of these ports of entry are road and/or rail transportation.","୨୦୧୬ ସୁଦ୍ଧା, ଶେଞ୍ଝେନ ଓ ହଂକଂ ମଧ୍ୟରେ ଥିବା ସୀମାରେ ନଅଟି ଅତିକ୍ରମଣ ଜାଗା ଅଛି, ସେଥିରୁ ଛଅଟି ସ୍ଥଳ ସଂଯୋଗ ଅଟେ।"
"Bengali vernacular architecture is noted for pioneering the bungalow. Bangladeshi villages consist of thatched roofed houses made of natural materials like mud, straw, wood and bamboo. In modern times, village bungalows are increasingly made of tin.","ବାଂଲାଦେଶର ଗ୍ରାମଗୁଡ଼ିକ ପ୍ରାକୃତିକ ଉପକରଣ, ଯଥା କାଦୁଅ, ନଡ଼ା, କାଠ ଓ ବାଉଁଶ ଆଦିରେ ତିଆରି ଚାଳ ଛପର ଘରସବୁକୁ ନେଇ ଗଠିତ।"
"East Africa's dramatic landscapes - and the wildlife that inhabit them - are a major draw for East African tourists. This part of Africa is where you can find the quintessential savanna safari experience, venturing out in a Land Rover across the plains to scout lions, cheetahs and elephants. The Maasai Mara and Amboseli National Park in Kenya, and Ngorongoro Crater and Serengeti National Park in Tanzania are very popular locations for game drives, offering the visitor the chance to spot the vaunted ""Big Five"" (lions, leopards, elephants, rhinos and buffaloes).","ଆଫ୍ରିକାର ଏହି ଅଂଶଟି ହେଉଛି ତାହା ଯେଉଁଠାରେକି ଆପଣ ଏକ ଲ୍ୟାଣ୍ଡ୍‌ ରୋଭର୍‌ରେ ସିଂହ, ଚିତାବାଘ ଏବଂ ହାତୀ ଅନୁସନ୍ଧାନ କରିବାକୁ ସମତଳଅଞ୍ଚଳର ଏ ପାଖରୁ ସେପାଖ ପର୍ଯ୍ୟନ୍ତ ଦୁଃସାହସିକ ଯାତ୍ରା କରି, ସର୍ବୋତ୍କୃଷ୍ଟ ସାଭାନ୍ନା ସଫାରୀ ଅନୁଭୂତି ପାଇପାରିବେ ।"
Felis tigris was the scientific name used by Carl Linnaeus in 1758 for the tiger. It was subordinated to the genus Panthera by Reginald Innes Pocock in 1929. Bengal is the traditional type locality of the species and the nominate subspecies Panthera tigris tigris.,ରେଜିନାଲ୍ଡ ଇନିସ ପୋକକ ଏହାକୁ ୧୯୨୯ରେ ପାନ୍ଥେରା ପ୍ରଜାତି ଅଧୀନସ୍ଥ ଶ୍ରେଣୀର ବୋଲି ବିବେଚନା କରିଥିଲେ।
"From Tezpur you can hire a private cab for anything between ₹600-800. Budget travelers can take a shared taxi to Balipara, around 20 km from the Tezpur ASTC (bus stand), for ₹15 per head. From Balipara, there are another 15 km - you can either take Itanagar-Bomdila bus that passes through Balipara around 11AM to drop you on the Nameri bus stop (you will see ""Bhalukpong 22 km"" milestone there) or can negotiate with one of the numerous shared taxis for a drop on Nameri bus stop. A dusty road leads to the park, and no public transport runs in this stretch of 2.3 km.","ବାଲୀପାଡ଼ା ଠାରୁ, ଆଉ ୧୫ କି.ମି. ରହିଛି - ଆପଣ ଇଟାନଗର-ବମଡିଲା ବସ୍‌ ଧରି ଯାଇପାରନ୍ତି ଯାହାକି ବାଲୀପାଡ଼ା ଦେଇ ପ୍ରାୟ ସକାଳ ୧୧ଟା ବେଳେ ଆପଣଙ୍କୁ ନାମେରି ବସ୍‌ ଷ୍ଟପ୍‌ (ସେଠାରେ ଆପଣ ""ଭାଲୁକପୁଙ୍ଗ୍‌ ୨୨ କି.ମି."" ମାଇଲ୍‌ଖୁଣ୍ଟଟି ଦେଖିବେ) ଠାରେ ଛାଡ଼ିଦେବ କିମ୍ବା ନାମେରି ବସ୍‌ ଷ୍ଟପ୍‌ ଠାରେ ଛାଡ଼ିଦେବା ପାଇଁ ଅନେକ ସଂଖ୍ୟକ ଶେୟାର୍‌ଡ଼୍‌ ଟ୍ୟାକ୍ସି ମଧ୍ୟରୁ ଗୋଟିକ ସହିତ ଦର ମୂଲାମୂଲି କରିପାରନ୍ତି ।"
